epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,65.4049,0.78131,0.56974,0.85727,0.83191,0.70521,0.72108,0.66034,0.94103,1.37547,1.13942,0.000347115,0.000347115,0.000347115
183,65.7522,0.77723,0.57368,0.9109,0.83191,0.70521,0.72108,0.66034,0.94103,1.37547,1.13942,0.000342211,0.000342211,0.000342211
184,66.1345,0.78774,0.54595,0.92467,0.83104,0.70562,0.72119,0.66046,1.00285,1.40125,1.18155,0.000337325,0.000337325,0.000337325
185,66.4831,0.68505,0.50095,0.84791,0.83104,0.70562,0.72119,0.66046,1.00285,1.40125,1.18155,0.000332457,0.000332457,0.000332457
186,66.844,0.62499,0.51517,0.86096,0.843,0.70759,0.72125,0.66051,1.04294,1.38537,1.21971,0.000327608,0.000327608,0.000327608
187,67.1921,0.62979,0.4988,0.84111,0.843,0.70759,0.72125,0.66051,1.04294,1.38537,1.21971,0.000322778,0.000322778,0.000322778
188,67.5353,0.65617,0.49388,0.84781,0.86789,0.71187,0.72152,0.62759,1.03567,1.34027,1.22826,0.000317969,0.000317969,0.000317969
189,67.878,0.6202,0.48045,0.84958,0.86789,0.71187,0.72152,0.62759,1.03567,1.34027,1.22826,0.00031318,0.00031318,0.00031318
190,68.2381,0.74184,0.51298,0.87674,0.89403,0.71892,0.72186,0.62792,0.94964,1.24123,1.18447,0.000308412,0.000308412,0.000308412
191,68.5799,0.60978,0.53993,0.83212,0.89403,0.71892,0.72186,0.62792,0.94964,1.24123,1.18447,0.000303665,0.000303665,0.000303665
192,68.9355,0.70162,0.61643,0.86207,0.90926,0.72222,0.72182,0.66103,0.89859,1.20439,1.16032,0.000298941,0.000298941,0.000298941
193,69.2753,0.53758,0.55592,0.86904,0.90926,0.72222,0.72182,0.66103,0.89859,1.20439,1.16032,0.000294239,0.000294239,0.000294239
194,69.6307,0.6022,0.48834,0.87791,0.91894,0.72222,0.72202,0.66123,0.86628,1.18408,1.14127,0.000289561,0.000289561,0.000289561
195,69.9807,0.58032,0.48953,0.84378,0.91894,0.72222,0.72202,0.66123,0.86628,1.18408,1.14127,0.000284906,0.000284906,0.000284906
196,70.3322,0.5794,0.47859,0.84682,0.91187,0.72222,0.72214,0.67797,0.87077,1.20044,1.1488,0.000280275,0.000280275,0.000280275
197,70.6768,0.59539,0.48774,0.86722,0.91187,0.72222,0.72214,0.67797,0.87077,1.20044,1.1488,0.000275668,0.000275668,0.000275668
198,71.0519,0.6057,0.46601,0.83337,0.88672,0.71568,0.72199,0.67782,0.8634,1.21826,1.14348,0.000271087,0.000271087,0.000271087
199,71.4017,0.57826,0.47306,0.83122,0.88672,0.71568,0.72199,0.67782,0.8634,1.21826,1.14348,0.000266532,0.000266532,0.000266532
200,71.7498,0.62919,0.53901,0.82395,0.85609,0.70662,0.72195,0.67778,0.89175,1.25078,1.15595,0.000262003,0.000262003,0.000262003
201,72.0973,0.58333,0.46367,0.85218,0.85609,0.70662,0.72195,0.67778,0.89175,1.25078,1.15595,0.0002575,0.0002575,0.0002575
202,72.452,0.6289,0.50053,0.83454,0.84443,0.70382,0.72209,0.64476,0.90673,1.25063,1.15961,0.000253024,0.000253024,0.000253024
203,72.8188,0.61145,0.49613,0.83082,0.84443,0.70382,0.72209,0.64476,0.90673,1.25063,1.15961,0.000248577,0.000248577,0.000248577
204,73.2086,0.54058,0.45879,0.84716,0.84692,0.70458,0.72206,0.66647,0.91398,1.2412,1.1606,0.000244157,0.000244157,0.000244157
205,73.5641,0.6635,0.52567,0.8488,0.84692,0.70458,0.72206,0.66647,0.91398,1.2412,1.1606,0.000239766,0.000239766,0.000239766
206,73.9305,0.56465,0.49559,0.82782,0.8616,0.71062,0.72197,0.6778,0.9084,1.23251,1.16294,0.000235404,0.000235404,0.000235404
207,74.2584,0.59186,0.47016,0.80518,0.8616,0.71062,0.72197,0.6778,0.9084,1.23251,1.16294,0.000231071,0.000231071,0.000231071
208,74.6187,0.57263,0.45766,0.84653,0.87582,0.71998,0.72175,0.67758,0.90048,1.23743,1.1625,0.000226769,0.000226769,0.000226769
209,74.9676,0.58217,0.49837,0.83858,0.87582,0.71998,0.72175,0.67758,0.90048,1.23743,1.1625,0.000222497,0.000222497,0.000222497
210,75.3374,0.60326,0.52769,0.88969,0.87588,0.72222,0.72166,0.67749,0.90083,1.267,1.17606,0.000218256,0.000218256,0.000218256
211,75.6765,0.63529,0.47807,0.84323,0.87588,0.72222,0.72166,0.67749,0.90083,1.267,1.17606,0.000214046,0.000214046,0.000214046
212,76.0449,0.6626,0.51055,0.84102,0.87539,0.72222,0.72169,0.67752,0.89811,1.27903,1.18137,0.000209869,0.000209869,0.000209869
213,76.4004,0.66028,0.50106,0.82175,0.87539,0.72222,0.72169,0.67752,0.89811,1.27903,1.18137,0.000205723,0.000205723,0.000205723
214,76.7604,0.60716,0.45143,0.85026,0.88307,0.72222,0.72176,0.67759,0.92081,1.28187,1.19267,0.000201611,0.000201611,0.000201611
215,77.0994,0.68606,0.49937,0.85331,0.88307,0.72222,0.72176,0.67759,0.92081,1.28187,1.19267,0.000197532,0.000197532,0.000197532
216,77.4723,0.61369,0.51211,0.90807,0.8966,0.72222,0.72178,0.67761,0.92126,1.2658,1.1933,0.000193486,0.000193486,0.000193486
217,77.8152,0.68649,0.55048,0.87287,0.8966,0.72222,0.72178,0.67761,0.92126,1.2658,1.1933,0.000189475,0.000189475,0.000189475
218,78.1852,0.53825,0.45185,0.82796,0.914,0.72222,0.72178,0.67203,0.93683,1.24283,1.20171,0.000185498,0.000185498,0.000185498
219,78.5465,0.63642,0.44744,0.84276,0.914,0.72222,0.72178,0.67203,0.93683,1.24283,1.20171,0.000181557,0.000181557,0.000181557
220,78.927,0.57009,0.47644,0.84164,0.92629,0.72222,0.72151,0.67176,0.91713,1.24113,1.18082,0.000177651,0.000177651,0.000177651
221,79.2639,0.6329,0.45798,0.84506,0.92629,0.72222,0.72151,0.67176,0.91713,1.24113,1.18082,0.00017378,0.00017378,0.00017378
222,79.6258,0.60644,0.45874,0.82045,0.93486,0.72222,0.72117,0.67142,0.91853,1.23552,1.18684,0.000169946,0.000169946,0.000169946
223,79.9823,0.79953,0.559,0.91567,0.93486,0.72222,0.72117,0.67142,0.91853,1.23552,1.18684,0.000166149,0.000166149,0.000166149
224,80.3634,0.69814,0.50324,0.86934,0.93671,0.72222,0.72096,0.67121,0.89541,1.22136,1.16593,0.000162389,0.000162389,0.000162389
225,80.6997,0.50304,0.4476,0.82758,0.93671,0.72222,0.72096,0.67121,0.89541,1.22136,1.16593,0.000158667,0.000158667,0.000158667
226,81.0651,0.61747,0.67051,0.8898,0.93245,0.72222,0.72097,0.70439,0.86758,1.18631,1.15451,0.000154982,0.000154982,0.000154982
227,81.4312,0.64462,0.49084,0.84941,0.93245,0.72222,0.72097,0.70439,0.86758,1.18631,1.15451,0.000151336,0.000151336,0.000151336
228,81.7974,0.53347,0.45468,0.82541,0.93066,0.72222,0.72089,0.70431,0.85742,1.1843,1.15442,0.000147729,0.000147729,0.000147729
229,82.138,0.67328,0.49726,0.86586,0.93066,0.72222,0.72089,0.70431,0.85742,1.1843,1.15442,0.000144161,0.000144161,0.000144161
230,82.5161,0.66667,0.50978,0.83348,0.93132,0.72222,0.72084,0.70425,0.83417,1.13985,1.14006,0.000140632,0.000140632,0.000140632
231,82.8614,0.65253,0.48482,0.8578,0.93132,0.72222,0.72084,0.70425,0.83417,1.13985,1.14006,0.000137143,0.000137143,0.000137143
232,83.2206,0.596,0.50066,0.84004,0.93252,0.72222,0.72086,0.70428,0.85607,1.17338,1.16135,0.000133695,0.000133695,0.000133695
233,83.5706,0.56275,0.47082,0.84912,0.93252,0.72222,0.72086,0.70428,0.85607,1.17338,1.16135,0.000130287,0.000130287,0.000130287
234,83.9125,0.6985,0.5208,0.8562,0.93659,0.72222,0.72098,0.70439,0.91833,1.22946,1.20694,0.000126921,0.000126921,0.000126921
235,84.2539,0.57318,0.44463,0.84405,0.93659,0.72222,0.72098,0.70439,0.91833,1.22946,1.20694,0.000123596,0.000123596,0.000123596
236,84.621,0.62309,0.45916,0.86526,0.93896,0.72222,0.72103,0.70444,0.94031,1.24226,1.2128,0.000120313,0.000120313,0.000120313
237,84.9734,0.6305,0.46156,0.84187,0.93896,0.72222,0.72103,0.70444,0.94031,1.24226,1.2128,0.000117072,0.000117072,0.000117072
238,85.3355,0.57913,0.49955,0.86701,0.94069,0.72222,0.72107,0.70448,0.94153,1.23481,1.21294,0.000113873,0.000113873,0.000113873
239,85.7083,0.62656,0.47477,0.83173,0.94069,0.72222,0.72107,0.70448,0.94153,1.23481,1.21294,0.000110718,0.000110718,0.000110718
240,86.0798,0.61466,0.4604,0.82632,0.93859,0.72222,0.7212,0.70461,0.95361,1.26519,1.22453,0.000107605,0.000107605,0.000107605
241,86.4315,0.62303,0.46404,0.832,0.93859,0.72222,0.7212,0.70461,0.95361,1.26519,1.22453,0.000104537,0.000104537,0.000104537
242,86.8087,0.5622,0.45904,0.81926,0.94337,0.72222,0.72137,0.70479,0.96739,1.28307,1.2364,0.000101512,0.000101512,0.000101512
243,87.1679,0.61338,0.49228,0.85753,0.94337,0.72222,0.72137,0.70479,0.96739,1.28307,1.2364,9.85311e-05,9.85311e-05,9.85311e-05
244,87.5466,0.52552,0.438,0.81057,0.94767,0.72222,0.7214,0.69903,0.97159,1.30217,1.24366,9.55951e-05,9.55951e-05,9.55951e-05
245,87.9003,0.54664,0.424,0.84039,0.94767,0.72222,0.7214,0.69903,0.97159,1.30217,1.24366,9.2704e-05,9.2704e-05,9.2704e-05
246,88.2583,0.60072,0.5073,0.81832,0.94955,0.72222,0.72147,0.6991,0.94284,1.2815,1.22909,8.98581e-05,8.98581e-05,8.98581e-05
247,88.6132,0.53911,0.43238,0.81858,0.94955,0.72222,0.72147,0.6991,0.94284,1.2815,1.22909,8.70577e-05,8.70577e-05,8.70577e-05
248,88.9824,0.6243,0.47673,0.86941,0.95154,0.72222,0.7222,0.69975,0.9296,1.28496,1.23246,8.43031e-05,8.43031e-05,8.43031e-05
249,89.3482,0.52016,0.46473,0.83422,0.95154,0.72222,0.7222,0.69975,0.9296,1.28496,1.23246,8.15947e-05,8.15947e-05,8.15947e-05
250,89.7056,0.57085,0.43348,0.85904,0.9523,0.72222,0.72205,0.69962,0.95292,1.32364,1.25045,7.89327e-05,7.89327e-05,7.89327e-05
251,90.0581,0.57181,0.44577,0.84627,0.9523,0.72222,0.72205,0.69962,0.95292,1.32364,1.25045,7.63174e-05,7.63174e-05,7.63174e-05
252,90.4322,0.58966,0.48418,0.83367,0.95275,0.72222,0.72209,0.71109,0.93592,1.29076,1.23598,7.37492e-05,7.37492e-05,7.37492e-05
253,90.789,0.55956,0.42377,0.84139,0.95275,0.72222,0.72209,0.71109,0.93592,1.29076,1.23598,7.12282e-05,7.12282e-05,7.12282e-05
254,91.154,0.53177,0.46824,0.85098,0.95298,0.72222,0.72212,0.69968,0.93744,1.29986,1.23725,6.87548e-05,6.87548e-05,6.87548e-05
255,91.5193,0.55536,0.50331,0.83195,0.95298,0.72222,0.72212,0.69968,0.93744,1.29986,1.23725,6.63292e-05,6.63292e-05,6.63292e-05
256,91.8909,0.5298,0.43296,0.83881,0.94886,0.72222,0.72185,0.71085,0.9264,1.27541,1.22893,6.39518e-05,6.39518e-05,6.39518e-05
257,92.2391,0.63829,0.46061,0.86118,0.94886,0.72222,0.72185,0.71085,0.9264,1.27541,1.22893,6.16227e-05,6.16227e-05,6.16227e-05
258,92.6173,0.66698,0.47114,0.84799,0.94659,0.72222,0.72193,0.71093,0.93132,1.27937,1.23776,5.93422e-05,5.93422e-05,5.93422e-05
259,92.9787,0.59198,0.46013,0.82599,0.94659,0.72222,0.72193,0.71093,0.93132,1.27937,1.23776,5.71106e-05,5.71106e-05,5.71106e-05
260,93.3319,0.52151,0.41985,0.84738,0.94564,0.72222,0.72189,0.69947,0.92797,1.2764,1.23519,5.49281e-05,5.49281e-05,5.49281e-05
261,93.6724,0.65513,0.49811,0.82358,0.94564,0.72222,0.72189,0.69947,0.92797,1.2764,1.23519,5.2795e-05,5.2795e-05,5.2795e-05
262,94.043,0.52628,0.41923,0.83283,0.94292,0.72222,0.72205,0.71105,0.92874,1.28604,1.22628,5.07115e-05,5.07115e-05,5.07115e-05
263,94.385,0.53002,0.48652,0.84185,0.94292,0.72222,0.72205,0.71105,0.92874,1.28604,1.22628,4.86777e-05,4.86777e-05,4.86777e-05
264,94.7356,0.53178,0.48719,0.86884,0.93843,0.72222,0.722,0.711,0.91654,1.27833,1.21968,4.66941e-05,4.66941e-05,4.66941e-05
265,95.0844,0.5465,0.47793,0.84645,0.93843,0.72222,0.722,0.711,0.91654,1.27833,1.21968,4.47606e-05,4.47606e-05,4.47606e-05
266,95.4571,0.5126,0.41425,0.83534,0.9416,0.72222,0.72212,0.71112,0.9349,1.29918,1.23927,4.28777e-05,4.28777e-05,4.28777e-05
267,95.815,0.62823,0.47279,0.8151,0.9416,0.72222,0.72212,0.71112,0.9349,1.29918,1.23927,4.10454e-05,4.10454e-05,4.10454e-05
268,96.1853,0.53405,0.49821,0.85672,0.93713,0.72222,0.72205,0.71105,0.91056,1.2708,1.21689,3.9264e-05,3.9264e-05,3.9264e-05
269,96.5474,0.55816,0.44603,0.84913,0.93713,0.72222,0.72205,0.71105,0.91056,1.2708,1.21689,3.75337e-05,3.75337e-05,3.75337e-05
270,96.9234,0.52152,0.4295,0.82919,0.93511,0.72222,0.72197,0.71096,0.91306,1.28193,1.21939,3.58546e-05,3.58546e-05,3.58546e-05
271,97.2619,0.53843,0.4299,0.85151,0.93511,0.72222,0.72197,0.71096,0.91306,1.28193,1.21939,3.4227e-05,3.4227e-05,3.4227e-05
272,97.6384,0.5536,0.42491,0.82476,0.93607,0.72222,0.72192,0.71092,0.9155,1.30481,1.2202,3.2651e-05,3.2651e-05,3.2651e-05
273,97.9831,0.57925,0.43535,0.83646,0.93607,0.72222,0.72192,0.71092,0.9155,1.30481,1.2202,3.11268e-05,3.11268e-05,3.11268e-05
274,98.365,0.57486,0.48114,0.85664,0.94036,0.72222,0.72184,0.71083,0.92458,1.30746,1.2218,2.96546e-05,2.96546e-05,2.96546e-05
275,98.7089,0.4511,0.37651,0.81997,0.94036,0.72222,0.72184,0.71083,0.92458,1.30746,1.2218,2.82345e-05,2.82345e-05,2.82345e-05
276,99.0714,0.60582,0.48757,0.85466,0.94754,0.72222,0.72188,0.71087,0.92267,1.28779,1.23209,2.68667e-05,2.68667e-05,2.68667e-05
277,99.4186,0.54531,0.46028,0.85823,0.94754,0.72222,0.72188,0.71087,0.92267,1.28779,1.23209,2.55513e-05,2.55513e-05,2.55513e-05
278,99.8,0.52301,0.45043,0.83189,0.95107,0.72222,0.72195,0.71094,0.9461,1.3096,1.24541,2.42885e-05,2.42885e-05,2.42885e-05
279,100.13,0.51681,0.44543,0.85938,0.95107,0.72222,0.72195,0.71094,0.9461,1.3096,1.24541,2.30784e-05,2.30784e-05,2.30784e-05
280,100.486,0.58759,0.45475,0.83969,0.95192,0.72222,0.72191,0.7109,0.92139,1.2794,1.22751,2.19212e-05,2.19212e-05,2.19212e-05
281,100.853,0.63792,0.44928,0.83872,0.95192,0.72222,0.72191,0.7109,0.92139,1.2794,1.22751,2.08169e-05,2.08169e-05,2.08169e-05
282,101.225,0.60093,0.47184,0.84299,0.94883,0.72222,0.72175,0.71074,0.91436,1.26608,1.21798,1.97658e-05,1.97658e-05,1.97658e-05
283,101.565,0.53284,0.44294,0.83748,0.94883,0.72222,0.72175,0.71074,0.91436,1.26608,1.21798,1.87678e-05,1.87678e-05,1.87678e-05
284,101.933,0.62841,0.44297,0.85171,0.94927,0.72222,0.72181,0.71081,0.92312,1.27183,1.22413,1.78232e-05,1.78232e-05,1.78232e-05
285,102.289,0.56703,0.43324,0.84046,0.94927,0.72222,0.72181,0.71081,0.92312,1.27183,1.22413,1.6932e-05,1.6932e-05,1.6932e-05
286,102.655,0.54671,0.44521,0.8355,0.94905,0.72222,0.72202,0.71101,0.90035,1.25445,1.20938,1.60943e-05,1.60943e-05,1.60943e-05
287,102.998,0.55802,0.49195,0.85103,0.94905,0.72222,0.72202,0.71101,0.90035,1.25445,1.20938,1.53102e-05,1.53102e-05,1.53102e-05
288,103.358,0.55402,0.42809,0.8474,0.94863,0.72222,0.72208,0.71107,0.89224,1.24526,1.20686,1.45798e-05,1.45798e-05,1.45798e-05
289,103.705,0.59835,0.43921,0.82351,0.94863,0.72222,0.72208,0.71107,0.89224,1.24526,1.20686,1.39032e-05,1.39032e-05,1.39032e-05
290,104.074,0.54465,0.46232,0.83407,0.94764,0.72222,0.72203,0.71103,0.87888,1.24355,1.20346,1.32805e-05,1.32805e-05,1.32805e-05
291,140.778,0.51646,0.44492,0.78239,0.94764,0.72222,0.72203,0.71103,0.87888,1.24355,1.20346,1.27117e-05,1.27117e-05,1.27117e-05
292,141.19,0.64989,0.54255,0.84287,0.94234,0.72222,0.72198,0.71098,0.88712,1.24729,1.20218,1.21968e-05,1.21968e-05,1.21968e-05
293,141.549,0.54414,0.45866,0.82338,0.94234,0.72222,0.72198,0.71098,0.88712,1.24729,1.20218,1.1736e-05,1.1736e-05,1.1736e-05
294,141.92,0.69906,0.48857,0.86046,0.93859,0.72222,0.72172,0.67755,0.89108,1.28355,1.20839,1.13293e-05,1.13293e-05,1.13293e-05
295,142.276,0.54231,0.46059,0.81934,0.93859,0.72222,0.72172,0.67755,0.89108,1.28355,1.20839,1.09768e-05,1.09768e-05,1.09768e-05
296,142.636,0.55488,0.46847,0.76766,0.94208,0.72222,0.72133,0.67716,0.87992,1.29088,1.20443,1.06784e-05,1.06784e-05,1.06784e-05
297,142.977,0.58418,0.53059,0.84452,0.94208,0.72222,0.72133,0.67716,0.87992,1.29088,1.20443,1.04342e-05,1.04342e-05,1.04342e-05
298,143.342,0.6079,0.50086,0.84577,0.945,0.72222,0.72133,0.67716,0.85874,1.2681,1.1981,1.02443e-05,1.02443e-05,1.02443e-05
299,143.69,0.64565,0.49615,0.85746,0.945,0.72222,0.72133,0.67716,0.85874,1.2681,1.1981,1.01086e-05,1.01086e-05,1.01086e-05
300,144.052,0.57825,0.45748,0.85855,0.94802,0.72222,0.72101,0.67684,0.86936,1.25796,1.20338,1.00271e-05,1.00271e-05,1.00271e-05
1,1.27529,1.67573,4.64609,1.44169,0.00833,0.16667,0.01712,0.00514,0.89892,4.09016,1.32824,0.09901,1e-05,1e-05
2,2.03439,1.5009,4.65209,1.2952,0.00741,0.16667,0.01014,0.00304,0.88703,4.09191,1.32636,0.09703,2.99992e-05,2.99992e-05
3,2.67256,1.94078,4.78011,1.44249,0.0021,0.33333,0.08532,0.00961,1.11267,3.94361,1.4633,0.09505,4.99946e-05,4.99946e-05
4,3.61199,1.51475,4.31258,1.39563,0.00184,0.33333,0.00706,0.00232,2.19686,3.75715,2.03033,0.09307,6.99829e-05,6.99829e-05
5,4.34783,1.40699,3.96742,1.15174,0.00137,0.33333,0.16837,0.05079,2.50179,3.75675,2.23861,0.09109,8.99609e-05,8.99609e-05
6,5.11585,1.75715,3.57593,1.14961,0.00074,0.33333,0.17141,0.13587,1.87758,3.62276,1.60389,0.0891099,0.000109925,0.000109925
7,6.00728,1.43592,2.72548,1.06782,0.00074,0.33333,0.09639,0.05809,1.72271,3.91691,1.42689,0.0871299,0.000129873,0.000129873
8,6.72423,1.21779,2.29526,1.02083,0.00074,0.33333,0.1953,0.04859,1.53025,3.9172,1.53599,0.0851498,0.000149801,0.000149801
9,7.47753,1.35657,2.46219,1.17291,0.00074,0.33333,0.19833,0.05274,1.55854,3.89721,1.47487,0.0831697,0.000169705,0.000169705
10,8.27692,1.4176,2.492,1.0776,0.00074,0.33333,0.11028,0.03556,1.39967,3.81029,1.44497,0.0811896,0.000189583,0.000189583
11,8.96932,1.45598,1.74021,1.12983,0.00074,0.33333,0.02764,0.01872,1.18017,3.73385,1.34297,0.0792094,0.000209431,0.000209431
12,9.74831,1.42533,1.69534,1.10363,0.00074,0.33333,0.00904,0.00771,1.00626,3.69973,1.21475,0.0772292,0.000229245,0.000229245
13,10.5355,1.28006,1.63199,1.02157,0.00074,0.33333,0.01004,0.00748,0.89153,3.67181,1.10206,0.075249,0.000249024,0.000249024
14,11.388,1.23212,1.74853,1.00713,0.00074,0.33333,0.01978,0.01186,1.06362,3.61358,1.24424,0.0732688,0.000268763,0.000268763
15,12.1577,1.23715,1.58253,1.061,0.00074,0.33333,0.02042,0.01494,1.25825,3.5434,1.40848,0.0712885,0.00028846,0.00028846
16,12.9608,1.16158,2.35616,1.09171,0.00074,0.33333,0.03374,0.02991,1.06683,3.56846,1.36127,0.0693081,0.000308111,0.000308111
17,13.733,1.29415,1.63161,1.05689,0.00037,0.16667,0.05509,0.05509,0.90011,3.55517,1.31897,0.0673277,0.000327712,0.000327712
18,14.3686,1.24562,1.44129,1.02577,0.3337,0.27778,0.27731,0.19963,0.9696,3.49117,1.3989,0.0653473,0.000347262,0.000347262
19,15.1647,1.33919,1.49028,1.0371,0.33408,0.55556,0.33505,0.26673,1.23619,3.44871,1.64624,0.0633668,0.000366756,0.000366756
20,16.0709,1.00334,1.53326,1.00989,0.11148,0.38889,0.28171,0.22123,1.39589,3.41298,1.78036,0.0613862,0.000386191,0.000386191
21,16.8393,1.16391,1.33374,1.03279,0.048,0.38889,0.28478,0.19934,1.48719,3.40259,1.83699,0.0594056,0.000405565,0.000405565
22,17.5657,1.19871,1.37254,1.03005,0.02975,0.55556,0.30115,0.20516,1.45067,3.38933,1.80601,0.0574249,0.000424874,0.000424874
23,18.3085,1.30487,1.33224,1.05421,0.02375,0.55556,0.28908,0.20325,1.43567,3.40974,1.81696,0.0554441,0.000444115,0.000444115
24,19.2054,1.21934,1.4882,1.06916,0.02546,0.55556,0.29063,0.20361,1.34297,3.43525,1.72019,0.0534633,0.000463284,0.000463284
25,19.8472,1.14941,1.24167,0.99973,0.0189,0.38889,0.27988,0.20181,1.42202,3.43914,1.84237,0.0514824,0.00048238,0.00048238
26,20.612,1.12119,1.42229,1.03147,0.01704,0.55556,0.2661,0.1754,1.38103,3.45323,1.84158,0.0495014,0.000501398,0.000501398
27,21.5382,1.01527,1.39399,0.9988,0.01439,0.55556,0.25283,0.18206,1.30903,3.37787,1.70102,0.0475203,0.000520336,0.000520336
28,22.1746,1.22361,1.33766,1.05121,0.01439,0.55556,0.25283,0.18206,1.30903,3.37787,1.70102,0.0455392,0.00053919,0.00053919
29,22.8671,1.21589,1.42098,1.05428,0.0139,0.55556,0.21064,0.18515,1.28751,3.23051,1.63381,0.043558,0.000557958,0.000557958
30,23.6703,1.45059,1.60329,1.18697,0.17891,0.88889,0.59067,0.49222,1.10342,3.09069,1.41269,0.0415766,0.000576636,0.000576636
31,24.3707,1.13026,1.14018,1.00415,0.17891,0.88889,0.59067,0.49222,1.10342,3.09069,1.41269,0.0395952,0.000595222,0.000595222
32,25.0977,1.24374,1.33819,1.03016,0.05486,0.88889,0.59363,0.48085,0.97358,3.02754,1.33695,0.0376137,0.000613712,0.000613712
33,25.8353,1.13521,1.3253,1.02996,0.03209,0.88889,0.66445,0.54739,0.97089,2.92596,1.30365,0.0356321,0.000632103,0.000632103
34,26.4482,1.03458,1.24985,0.99207,0.03209,0.88889,0.66445,0.54739,0.97089,2.92596,1.30365,0.0336504,0.000650393,0.000650393
35,27.259,1.24567,1.14324,0.95853,0.02114,0.88889,0.66313,0.51672,1.07295,2.76413,1.37507,0.0316686,0.000668579,0.000668579
36,28.0197,1.16952,1.14602,1.00092,0.85688,0.33333,0.67227,0.49216,1.10486,2.66328,1.45537,0.0296867,0.000686657,0.000686657
37,28.7825,1.07431,1.15361,0.99115,0.85688,0.33333,0.67227,0.49216,1.10486,2.66328,1.45537,0.0277046,0.000704625,0.000704625
38,29.5884,1.09032,1.12979,1.02612,0.93151,0.33333,0.66694,0.53839,1.05252,2.6029,1.49814,0.0257225,0.000722479,0.000722479
39,30.3454,1.14747,1.07036,1.01337,0.9134,0.33333,0.56762,0.41665,1.00955,2.57509,1.45571,0.0237402,0.000740218,0.000740218
40,30.8275,1.10641,1.09146,0.99479,0.9134,0.33333,0.56762,0.41665,1.00955,2.57509,1.45571,0.0217578,0.000757838,0.000757838
41,31.1934,1.05961,1.13757,0.95923,0.82871,0.33333,0.42482,0.30171,0.97137,2.64697,1.3767,0.0197753,0.000775336,0.000775336
42,31.5693,1.17788,1.11294,1.01863,0.10686,0.33333,0.23714,0.16852,0.97244,2.83003,1.35455,0.0177927,0.00079271,0.00079271
43,31.9894,1.12093,1.12266,0.97102,0.10686,0.33333,0.23714,0.16852,0.97244,2.83003,1.35455,0.01581,0.000809956,0.000809956
44,32.3349,1.24842,1.38311,1.00544,0.12418,0.72222,0.17738,0.13089,1.02796,2.91728,1.39987,0.0138271,0.000827072,0.000827072
45,32.6782,0.9708,1.12325,0.95134,0.12418,0.72222,0.17738,0.13089,1.02796,2.91728,1.39987,0.0118441,0.000844056,0.000844056
46,33.0542,1.16764,1.04754,1.00619,0.13116,0.5,0.20294,0.16005,1.08801,2.92991,1.5222,0.0098609,0.000860904,0.000860904
47,33.3997,1.08943,1.08054,0.97467,0.13116,0.5,0.20294,0.16005,1.08801,2.92991,1.5222,0.00787761,0.000877614,0.000877614
48,33.7814,1.01201,1.13518,0.95103,0.5918,0.5,0.30241,0.2394,1.13693,2.82253,1.54792,0.00589418,0.000894183,0.000894183
49,34.1138,1.03447,1.06883,0.97551,0.5918,0.5,0.30241,0.2394,1.13693,2.82253,1.54792,0.00391061,0.000910609,0.000910609
50,34.4819,1.09178,1.07792,0.98851,0.62044,0.5,0.32528,0.24158,1.21522,2.68884,1.50167,0.00192689,0.000926888,0.000926888
51,34.8245,1.12046,0.98692,1.01032,0.62044,0.5,0.32528,0.24158,1.21522,2.68884,1.50167,0.000933683,0.000933683,0.000933683
52,35.1729,1.16423,1.12747,0.95768,0.59136,0.5,0.32475,0.24812,1.17338,2.63075,1.46084,0.000931067,0.000931067,0.000931067
53,35.5147,1.02746,0.96172,0.96356,0.59136,0.5,0.32475,0.24812,1.17338,2.63075,1.46084,0.000928405,0.000928405,0.000928405
54,35.8697,1.05812,1.05415,1.00607,0.6222,0.5,0.51409,0.41834,1.09069,2.55458,1.40613,0.000925697,0.000925697,0.000925697
55,36.2141,1.08601,0.91157,0.98746,0.6222,0.5,0.51409,0.41834,1.09069,2.55458,1.40613,0.000922942,0.000922942,0.000922942
56,36.5799,1.03678,0.9321,0.95611,0.69348,0.5,0.54266,0.43787,1.19874,2.44647,1.49395,0.000920142,0.000920142,0.000920142
57,36.9104,1.07002,0.93382,0.98418,0.69348,0.5,0.54266,0.43787,1.19874,2.44647,1.49395,0.000917296,0.000917296,0.000917296
58,37.2744,1.00776,0.90276,1.00909,0.74436,0.5,0.60964,0.45925,1.28498,2.30217,1.54799,0.000914405,0.000914405,0.000914405
59,37.6286,1.10609,0.96615,0.99421,0.74436,0.5,0.60964,0.45925,1.28498,2.30217,1.54799,0.000911469,0.000911469,0.000911469
